# LAMMPS data file written by OVITO Basic 3.11.0

6000 atoms
2 atom types

0.0 75.7469 xlo xhi
0.0 43.7325 ylo yhi
0.0 60.4004 zlo zhi

Masses

1 208.98038  # Bi
2 127.6  # Te

Atoms  # atomic

1 1 1.262700823 2.186625 2.025829416
2 1 39.136150823 24.052875 2.025829416
3 1 1.262700823 2.186625 8.041105252
4 1 39.136150823 24.052875 8.041105252
5 1 0.0 0.0 12.09216008
6 1 37.87345 21.86625 12.09216008
7 1 0.0 0.0 18.10803992
8 1 37.87345 21.86625 18.10803992
9 1 2.524644177 0.0 22.159094748
10 1 40.398094177 21.86625 22.159094748
11 1 2.524644177 0.0 28.174370584
12 1 40.398094177 21.86625 28.174370584
13 2 2.524644177 0.0 3.766568944
14 2 40.398094177 21.86625 3.766568944
15 2 0.0 0.0 0.0
16 2 37.87345 21.86625 0.0
17 2 0.0 0.0 6.29976172
18 2 37.87345 21.86625 6.29976172
19 2 1.262700823 2.186625 13.833503612
20 2 39.136150823 24.052875 13.833503612
21 2 2.524644177 0.0 10.066934668
22 2 40.398094177 21.86625 10.066934668
23 2 2.524644177 0.0 16.366696388
24 2 40.398094177 21.86625 16.366696388
25 2 0.0 0.0 23.90043828
26 2 37.87345 21.86625 23.90043828
27 2 1.262700823 2.186625 20.133265332
28 2 39.136150823 24.052875 20.133265332
29 2 1.262700823 2.186625 26.433631056
30 2 39.136150823 24.052875 26.433631056
31 1 5.050045823 0.0 2.025829416
32 1 42.923495823 21.86625 2.025829416
33 1 5.050045823 0.0 8.041105252
34 1 42.923495823 21.86625 8.041105252
35 1 3.787345 41.545875 12.09216008
36 1 41.660795 19.679625 12.09216008
37 1 3.787345 41.545875 18.10803992
38 1 41.660795 19.679625 18.10803992
39 1 6.311989177 41.545875 22.159094748
40 1 44.185439177 19.679625 22.159094748
41 1 6.311989177 41.545875 28.174370584
42 1 44.185439177 19.679625 28.174370584
43 2 6.311989177 41.545875 3.766568944
44 2 44.185439177 19.679625 3.766568944
45 2 3.787345 41.545875 0.0
