# LAMMPS data file written by OVITO Basic 3.11.0

3000 atoms
2 atom types

0.0 43.7325 xlo xhi
0.0 37.873455971 ylo yhi
0.0 60.4004 zlo zhi
-21.86625 0.0 0.0 xy xz yz

Masses

1 208.98038  # Bi
2 127.6  # Te

Atoms  # atomic

1 1 -2.186625e-04 2.5250233096 2.025829416
2 1 -2.186625e-04 2.5250233096 8.041105252
3 1 0.0 0.0 12.09216008
4 1 0.0 0.0 18.10803992
5 1 2.1868436625 1.2623222875 22.159094748
6 1 2.1868436625 1.2623222875 28.174370584
7 2 2.1868436625 1.2623222875 3.766568944
8 2 0.0 0.0 0.0
9 2 0.0 0.0 6.29976172
10 2 -2.186625e-04 2.5250233096 13.833503612
11 2 2.1868436625 1.2623222875 10.066934668
12 2 2.1868436625 1.2623222875 16.366696388
13 2 0.0 0.0 23.90043828
14 2 -2.186625e-04 2.5250233096 20.133265332
15 2 -2.186625e-04 2.5250233096 26.433631056
16 1 4.3730313375 2.5250233096 2.025829416
17 1 4.3730313375 2.5250233096 8.041105252
18 1 4.37325 0.0 12.09216008
19 1 4.37325 0.0 18.10803992
20 1 6.5600936625 1.2623222875 22.159094748
21 1 6.5600936625 1.2623222875 28.174370584
22 2 6.5600936625 1.2623222875 3.766568944
23 2 4.37325 0.0 0.0
24 2 4.37325 0.0 6.29976172
25 2 4.3730313375 2.5250233096 13.833503612
26 2 6.5600936625 1.2623222875 10.066934668
27 2 6.5600936625 1.2623222875 16.366696388
28 2 4.37325 0.0 23.90043828
29 2 4.3730313375 2.5250233096 20.133265332
30 2 4.3730313375 2.5250233096 26.433631056
31 1 8.7462813375 2.5250233096 2.025829416
32 1 8.7462813375 2.5250233096 8.041105252
33 1 8.7465 0.0 12.09216008
34 1 8.7465 0.0 18.10803992
35 1 10.9333436625 1.2623222875 22.159094748
36 1 10.9333436625 1.2623222875 28.174370584
37 2 10.9333436625 1.2623222875 3.766568944
38 2 8.7465 0.0 0.0
39 2 8.7465 0.0 6.29976172
40 2 8.7462813375 2.5250233096 13.833503612
41 2 10.9333436625 1.2623222875 10.066934668
42 2 10.9333436625 1.2623222875 16.366696388
43 2 8.7465 0.0 23.90043828
44 2 8.7462813375 2.5250233096 20.133265332
45 2 8.7462813375 2.5250233096 26.433631056
46 1 13.1195313375 2.5250233096 2.025829416
47 1 13.1195313375 2.5250233096 8.041105252
48 1 13.11975 0.0 12.09216008
49 1 13.11975 0.0 18.10803992
