Strain,Stress
0.00532563944658308,-0.147028837871848
0.00532563944658308,3.48045554693426
0.00532563944658308,2.90916593549966
0.0063309650860296,4.29411098916217
0.0063309650860296,3.66015725763644
0.00733629072547612,3.77321046005452
0.00733629072547612,3.59340771972127
0.00834161636492283,4.9620085821815
0.00834161636492283,3.5890483815499
0.00934694200436934,4.42968241418128
0.00934694200436934,5.01086622977412
0.0103522676438159,5.86077647010409
0.0103522676438159,6.48006285668372
0.0113575932832626,7.84869656804785
0.0113575932832626,7.15364071470785
0.0123629189227091,6.84962018320501
0.0123629189227091,6.79251001003745
0.0133682445621556,7.37943749731036
0.0133682445621556,7.13223922059568
0.0143735702016023,8.11244153398435
0.0143735702016023,8.98383188924432
0.0153788958410488,9.60864853355968
0.0153788958410488,9.34201736113394
0.0163842214804954,9.89982900406724
0.0163842214804954,9.796457822832
0.0173895471199421,10.4102558905974
0.0173895471199421,10.2084241204851
0.0183948727593886,10.7644722465958
0.0183948727593886,11.3219124073603
0.0194001983988351,11.99127615644
0.0194001983988351,12.0899200818383
0.0204055240382818,13.2115211600797
0.0204055240382818,12.8007694728469
0.0214108496777283,13.8031454700168
0.0214108496777283,14.120641314125
0.0224161753171748,13.8533610332309
0.0224161753171748,13.7986730764353
0.0234215009566215,14.300754767315
0.0234215009566215,14.8427626560119
0.0244268265960681,15.1283272715935
0.0244268265960681,15.0297787725343
0.0254321522355146,16.2235900687711
0.0254321522355146,15.8666351370991
0.0264374778749613,16.0342877874286
0.0264374778749613,16.2384779267658
0.0274428035144078,16.6546303179208
0.0274428035144078,17.0208867543579
0.0284481291538543,17.5007125602784
0.0284481291538543,18.1118139365345
0.029453454793301,17.804056674816
0.029453454793301,18.5259676074975
0.0304587804327476,18.8816105009291
0.0304587804327476,18.745685976681
0.0314641060721941,19.2579267734363
0.0314641060721941,19.7352796950014
0.0324694317116408,19.90417696195
0.0324694317116408,19.8549230893809
0.0334747573510873,20.4599653879757
0.0334747573510873,20.442351513162
0.0344800829905338,20.8312797133746
0.0344800829905338,20.9662857672323
0.0354854086299805,20.9398185939718
0.0354854086299805,22.0186074066431
0.036490734269427,22.0969008518321
0.036490734269427,21.9458873981531
0.0374960599088736,23.3517574438234
0.0374960599088736,23.4397315933284
0.0385013855483203,23.4538408467494
0.0385013855483203,23.5262456716974
0.0395067111877668,24.0162914070629
0.0395067111877668,24.3851045454584
0.0405120368272133,25.2598594406254
0.0405120368272133,24.7686565240408
0.04151736246666,25.638785488062
0.04151736246666,25.6887565661803
0.0425226881061065,26.21259655745
0.0425226881061065,25.8707357089089
0.0435280137455531,26.2572234579477
0.0435280137455531,25.840967934193
0.0445333393849998,26.8906056011133
0.0445333393849998,26.6845125184065
0.0455386650244463,27.737699255809
0.0455386650244463,28.1347524571869
0.046543990663893,28.1761439338948
0.046543990663893,27.9925947120993
0.0475493163033395,29.0725103753888
0.0475493163033395,29.0706375100257
0.048554641942786,28.9167214824368
0.048554641942786,28.9630432815978
0.0495599675822327,30.0928168714782
0.0495599675822327,29.1963273965458
0.0505652932216792,30.3598181566449
0.0505652932216792,30.8158472910926
0.0515706188611258,30.9188347376346
0.0515706188611258,30.9344055773644
0.0525759445005725,31.7890081645907
0.0525759445005725,31.8717187616318
0.053581270140019,32.158382684978
0.053581270140019,31.380641450127
0.0545865957794655,32.332246814421
0.0545865957794655,32.2108203475488
0.0555919214189122,32.1883290192473
0.0555919214189122,32.4897794938662
0.0565972470583587,33.3489924028188
0.0565972470583587,34.2276502820875
0.0576025726978053,33.7218332968375
0.0576025726978053,33.8375252521472
0.058607898337252,34.6626247699573
0.058607898337252,34.2143452289103
0.0596132239766985,34.5310281494887
0.0596132239766985,34.0729445927407
0.060618549616145,35.620103716313
0.060618549616145,35.3993781451504
0.0616238752555917,36.5542369204874
0.0616238752555917,35.4121100482991
0.0626292008950382,36.5362513069362
0.0626292008950382,36.0350855411954
0.0636345265344847,36.3858085101093
0.0636345265344847,36.1790573464366
0.0646398521739315,37.2145181882331
0.0646398521739315,37.24099966207
0.065645177813378,38.1115218586295
0.065645177813378,37.5346131257637
0.0666505034528245,38.2672610056428
0.0666505034528245,38.3610517740609
0.0676558290922712,38.9127227577957
0.0676558290922712,38.9436796013226
0.0686611547317177,40.4874877415343
0.0686611547317177,40.188715820119
0.0696664803711642,40.9950574668832
0.0696664803711642,41.2022593660573
0.0706718060106109,42.4435769981599
0.0706718060106109,41.7316002484176
0.0716771316500575,43.1648842336484
0.0716771316500575,42.7350205414658
0.072682457289504,43.2489612869239
0.072682457289504,43.1065539867802
0.0736877829289507,44.6359455853353
0.0736877829289507,44.1894378557424
0.0746931085683972,44.6273799752828
0.0746931085683972,44.7716672722381
0.0756984342078437,45.7267132930839
0.0756984342078437,46.2101638556565
0.0767037598472904,46.1901406898698
0.0767037598472904,46.7049364593465
0.0777090854867369,47.6944799917592
0.0777090854867369,46.8880277696346
0.0787144111261835,47.3318173709307
0.0787144111261835,47.6860224299488
0.0797197367656302,48.2061508304556
0.0797197367656302,48.1588192932778
0.0807250624050767,49.9779351808708
0.0807250624050767,49.8662596536301
0.0817303880445234,49.9127214838239
0.0817303880445234,49.9069950244388
0.0827357136839699,51.2228033112915
0.0827357136839699,50.380484347099
0.0837410393234164,50.7535008607006
0.0837410393234164,50.7691503916082
