LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

4000 atoms
2 atom types

0 378.7347 xlo xhi
0 17.493 ylo yhi
0 117.6004 zlo zhi

Masses

1 208.98038
2 127.6

Atoms # atomic

1 1 1.261186551 2.186625 51.740647988 0 0 0
2 1 5.048533551 0 51.740647988 0 0 0
3 1 0 0 55.791981768 0 0 0
4 1 3.787347 2.186625 55.791981768 0 0 0
5 1 0 0 61.808418232 0 0 0
6 1 3.787347 2.186625 61.808418232 0 0 0
7 1 2.526160449 0 65.859752012 0 0 0
8 1 6.313507449 2.186625 65.859752012 0 0 0
9 2 0 0 50.000162068 0 0 0
10 2 3.787347 2.186625 50.000162068 0 0 0
11 2 1.261186551 2.186625 57.533643692 0 0 0
12 2 5.048533551 0 57.533643692 0 0 0
13 2 2.526160449 0 53.76690288 0 0 0
14 2 6.313507449 2.186625 53.76690288 0 0 0
15 2 2.526160449 0 60.066756308 0 0 0
16 2 6.313507449 2.186625 60.066756308 0 0 0
17 2 0 0 67.600237932 0 0 0
18 2 3.787347 2.186625 67.600237932 0 0 0
19 2 1.261186551 2.186625 63.83349712 0 0 0
20 2 5.048533551 0 63.83349712 0 0 0
21 1 8.835880551 2.186625 51.740647988 0 0 0
22 1 12.623227551 0 51.740647988 0 0 0
23 1 7.574694 0 55.791981768 0 0 0
24 1 11.362041 2.186625 55.791981768 0 0 0
25 1 7.574694 0 61.808418232 0 0 0
26 1 11.362041 2.186625 61.808418232 0 0 0
27 1 10.100854449 0 65.859752012 0 0 0
28 1 13.888201449 2.186625 65.859752012 0 0 0
29 2 7.574694 0 50.000162068 0 0 0
30 2 11.362041 2.186625 50.000162068 0 0 0
31 2 8.835880551 2.186625 57.533643692 0 0 0
32 2 12.623227551 0 57.533643692 0 0 0
33 2 10.100854449 0 53.76690288 0 0 0
34 2 13.888201449 2.186625 53.76690288 0 0 0
35 2 10.100854449 0 60.066756308 0 0 0
36 2 13.888201449 2.186625 60.066756308 0 0 0
37 2 7.574694 0 67.600237932 0 0 0
38 2 11.362041 2.186625 67.600237932 0 0 0
39 2 8.835880551 2.186625 63.83349712 0 0 0
40 2 12.623227551 0 63.83349712 0 0 0
41 1 16.410574551 2.186625 51.740647988 0 0 0
42 1 20.197921551 0 51.740647988 0 0 0
43 1 15.149388 0 55.791981768 0 0 0
44 1 18.936735 2.186625 55.791981768 0 0 0
45 1 15.149388 0 61.808418232 0 0 0
46 1 18.936735 2.186625 61.808418232 0 0 0
47 1 17.675548449 0 65.859752012 0 0 0
48 1 21.462895449 2.186625 65.859752012 0 0 0
49 2 15.149388 0 50.000162068 0 0 0
50 2 18.936735 2.186625 50.000162068 0 0 0
51 2 16.410574551 2.186625 57.533643692 0 0 0
52 2 20.197921551 0 57.533643692 0 0 0
53 2 17.675548449 0 53.76690288 0 0 0
54 2 21.462895449 2.186625 53.76690288 0 0 0
55 2 17.675548449 0 60.066756308 0 0 0
56 2 21.462895449 2.186625 60.066756308 0 0 0
57 2 15.149388 0 67.600237932 0 0 0
58 2 18.936735 2.186625 67.600237932 0 0 0
59 2 16.410574551 2.186625 63.83349712 0 0 0
60 2 20.197921551 0 63.83349712 0 0 0
61 1 23.985268551 2.186625 51.740647988 0 0 0
62 1 27.772615551 0 51.740647988 0 0 0
63 1 22.724082 0 55.791981768 0 0 0
64 1 26.511429 2.186625 55.791981768 0 0 0
65 1 22.724082 0 61.808418232 0 0 0
66 1 26.511429 2.186625 61.808418232 0 0 0
67 1 25.250242449 0 65.859752012 0 0 0
68 1 29.037589449 2.186625 65.859752012 0 0 0
69 2 22.724082 0 50.000162068 0 0 0
70 2 26.511429 2.186625 50.000162068 0 0 0
71 2 23.985268551 2.186625 57.533643692 0 0 0
72 2 27.772615551 0 57.533643692 0 0 0
73 2 25.250242449 0 53.76690288 0 0 0
74 2 29.037589449 2.186625 53.76690288 0 0 0
75 2 25.250242449 0 60.066756308 0 0 0
76 2 29.037589449 2.186625 60.066756308 0 0 0
77 2 22.724082 0 67.600237932 0 0 0
78 2 26.511429 2.186625 67.600237932 0 0 0
79 2 23.985268551 2.186625 63.83349712 0 0 0
80 2 27.772615551 0 63.83349712 0 0 0
81 1 31.559962551 2.186625 51.740647988 0 0 0
82 1 35.347309551 0 51.740647988 0 0 0
83 1 30.298776 0 55.791981768 0 0 0
84 1 34.086123 2.186625 55.791981768 0 0 0
85 1 30.298776 0 61.808418232 0 0 0
86 1 34.086123 2.186625 61.808418232 0 0 0
87 1 32.824936449 0 65.859752012 0 0 0
88 1 36.612283449 2.186625 65.859752012 0 0 0
89 2 30.298776 0 50.000162068 0 0 0
90 2 34.086123 2.186625 50.000162068 0 0 0
91 2 31.559962551 2.186625 57.533643692 0 0 0
92 2 35.347309551 0 57.533643692 0 0 0
93 2 32.824936449 0 53.76690288 0 0 0
94 2 36.612283449 2.186625 53.76690288 0 0 0
95 2 32.824936449 0 60.066756308 0 0 0
96 2 36.612283449 2.186625 60.066756308 0 0 0
97 2 30.298776 0 67.600237932 0 0 0
98 2 34.086123 2.186625 67.600237932 0 0 0
99 2 31.559962551 2.186625 63.83349712 0 0 0
100 2 35.347309551 0 63.83349712 0 0 0
101 1 39.134656551 2.186625 51.740647988 0 0 0
102 1 42.922003551 0 51.740647988 0 0 0
103 1 37.87347 0 55.791981768 0 0 0
104 1 41.660817 2.186625 55.791981768 0 0 0
105 1 37.87347 0 61.808418232 0 0 0
106 1 41.660817 2.186625 61.808418232 0 0 0
107 1 40.399630449 0 65.859752012 0 0 0
108 1 44.186977449 2.186625 65.859752012 0 0 0
109 2 37.87347 0 50.000162068 0 0 0
110 2 41.660817 2.186625 50.000162068 0 0 0
111 2 39.134656551 2.186625 57.533643692 0 0 0
112 2 42.922003551 0 57.533643692 0 0 0
113 2 40.399630449 0 53.76690288 0 0 0
114 2 44.186977449 2.186625 53.76690288 0 0 0
115 2 40.399630449 0 60.066756308 0 0 0
116 2 44.186977449 2.186625 60.066756308 0 0 0
117 2 37.87347 0 67.600237932 0 0 0
118 2 41.660817 2.186625 67.600237932 0 0 0
119 2 39.134656551 2.186625 63.83349712 0 0 0
120 2 42.922003551 0 63.83349712 0 0 0
