# Fix print output for fix 3
 6100, 301.197637405942, -12207.4515636639, -309.394024235865, 101178.923512358
 6200, 299.513341710711, -12203.3370355133, -756.823154168623, 101343.215614555
 6300, 300.809795825431, -12206.6559580184, -547.423216294061, 101246.816109756
 6400, 301.38699749888, -12195.6135597686, -178.249626254946, 101213.193437624
 6500, 298.795128383438, -12205.3713684559, -236.390323610389, 101230.406986717
 6600, 303.302274690091, -12205.3395517727, -218.973371482679, 101145.893916522
 6700, 305.281108774882, -12206.4747728483, 107.340114451325, 101098.533906284
 6800, 295.110027237843, -12200.1565592227, 198.234623953511, 101166.801382436
 6900, 305.391516189728, -12206.3218098324, 423.761404733248, 101032.219161219
 7000, 305.028739589676, -12203.8995693585, 1060.32978282226, 100993.855344007
 7100, 301.740445488042, -12202.2633223343, 269.149274200285, 101079.314571006
 7200, 302.731052069603, -12206.8821684825, 174.906299503642, 101088.406434341
 7300, 297.992745040587, -12198.8600608562, 47.1354938908405, 101214.450948736
 7400, 308.827628246915, -12198.2908567105, -264.619584186126, 101270.274565938
 7500, 311.981766518035, -12209.4728127429, -142.116598178593, 101175.459628582
 7600, 308.7427771942, -12200.9673842638, -175.311899790098, 101132.442450239
 7700, 301.612165649621, -12198.2446530651, -632.989277977453, 101379.178107863
 7800, 308.876382187585, -12205.5982850966, -718.10186690265, 101294.037682283
 7900, 313.554545954541, -12199.2282812072, -119.26796387314, 101210.252647817
 8000, 309.460970936304, -12199.1442447731, 89.5344297804958, 101165.122796609
 8100, 309.316168933238, -12203.1947960074, 724.827221408741, 100972.468308881
 8200, 313.05233928921, -12199.9779707911, 397.082608190057, 101258.219730767
 8300, 306.749271036029, -12201.2410279021, 154.831795747917, 101122.714700973
 8400, 314.325358349015, -12203.812677488, 95.9587180600118, 101103.500653648
 8500, 307.477412603655, -12199.8523892299, 370.872239040594, 101170.847428361
 8600, 316.210444170577, -12198.0297505414, 380.244574348426, 101149.137430634
 8700, 309.215132254726, -12202.2803690406, -22.5593597669804, 101246.235217607
 8800, 309.586278087015, -12198.5365551304, -183.908362612572, 101172.98198668
 8900, 308.17898294231, -12197.9195976414, -736.30803231585, 101323.508613524
 9000, 317.851805707908, -12198.6750353892, -681.400630616099, 101433.679358467
 9100, 314.719528598818, -12200.0117237739, -314.715839650605, 101210.093510707
 9200, 304.512328827702, -12195.3519690871, -78.3144286586959, 101292.01152742
 9300, 318.927951118097, -12199.3135654648, -66.0836414978264, 101208.678169822
 9400, 323.323751693829, -12197.2811320172, 57.0507165733868, 101248.843734407
 9500, 317.676348175682, -12196.8892544088, 389.483555046533, 101292.510671822
 9600, 315.174395042241, -12197.0336660127, 192.053744428018, 101096.288693807
 9700, 322.783866491955, -12195.5738575927, 626.353472224237, 101123.537555309
 9800, 317.180374651787, -12199.3443192894, 811.125685745994, 101163.061712413
 9900, 320.224678237259, -12201.0488734744, 390.761367947131, 101074.904303744
 10000, 318.916420111837, -12191.6195545059, 106.820725767074, 101372.804085546
 10100, 317.111796574086, -12199.6569201233, 35.7996204631589, 101084.168667782
 10200, 321.457908734914, -12196.3508519842, -128.095158598915, 101301.402830669
 10300, 318.040925799136, -12195.6072757038, -601.846241347095, 101474.912507594
 10400, 320.963264364983, -12192.826945868, -244.534496030183, 101161.242763873
 10500, 313.407770781114, -12197.0341565912, -308.564685828248, 101348.23453588
 10600, 326.236264350718, -12193.3719510874, -838.733818032912, 101355.029707916
 10700, 325.459090876179, -12194.7343994067, -467.900463993187, 101385.462599475
 10800, 316.687571864643, -12199.2687657173, -94.2948334232664, 101362.411649408
 10900, 328.243745637255, -12193.7011826542, 6.2159969705612, 101132.621325967
 11000, 323.730478559006, -12196.2387049911, 0.909296954157318, 101276.844326044
 11100, 320.419710342154, -12193.8036526558, -7.5900059797052, 101285.644865681
 11200, 322.453034559851, -12197.7243213698, 34.700120773389, 101236.628227499
 11300, 320.493888950837, -12193.7330598827, 311.443030585109, 101228.441453006
 11400, 316.402437986536, -12194.6881735854, 910.782793526235, 100939.302798264
 11500, 325.429683259451, -12192.3622787632, 326.62546238144, 101265.639807357
 11600, 333.265748222111, -12196.7522151215, 226.057407921264, 101232.659993287
 11700, 320.6539844546, -12198.2780877238, 564.877577581713, 101083.172074842
 11800, 320.591981018377, -12192.8559999831, 276.190466258182, 101306.369035366
 11900, 330.656128865611, -12193.0792086216, -13.3430897061637, 101235.449020179
 12000, 335.038553489033, -12192.621900688, -176.772553289886, 101316.303264543
 12100, 323.536569430033, -12192.551025564, -748.887176441897, 101435.442470432
 12200, 330.670032090379, -12193.5825516366, -381.34835135377, 101277.635561255
 12300, 321.439084153467, -12191.4740723832, -119.248430099007, 101380.036196976
 12400, 334.144712365879, -12191.239011217, -32.3987875741178, 101250.216497703
 12500, 337.527532790971, -12195.686294753, -40.4818510005777, 101248.356472756
 12600, 323.078364836518, -12193.4776654363, 9.14755571505707, 101339.161833823
 12700, 330.570291071479, -12189.3008504691, 294.502936030114, 101235.746060769
 12800, 329.410605396079, -12193.6707952272, 500.662915163232, 101220.923720945
 12900, 335.812601939485, -12188.8635784299, 207.097316056629, 101180.943544491
 13000, 340.253681318267, -12187.0493318868, 776.286638278998, 101233.983844142
 13100, 333.596678892035, -12192.842824613, 725.109147714134, 101238.059858273
 13200, 332.369311865901, -12191.8905543405, 179.110819110734, 101152.861896401
 13300, 340.663655531898, -12189.1080143097, 47.0767997458038, 101337.354529017
 13400, 331.393431347777, -12190.081107015, -150.897051860957, 101340.244337639
 13500, 325.877450273472, -12191.5549182025, -294.589743782558, 101349.82773644
 13600, 340.395197606908, -12191.7348403308, -227.413367085474, 101354.33115685
 13700, 335.024618054092, -12190.3506512108, -1188.18773413389, 101384.820434609
 13800, 326.192106697546, -12189.3033704636, -529.970108829473, 101475.476462092
 13900, 340.064501451432, -12190.2795913893, -489.697038951182, 101464.254984569
 14000, 334.82339949651, -12193.2531510163, -650.712896556707, 101315.374208646
 14100, 326.035237462011, -12186.119447102, -156.845867556513, 101322.701608731
 14200, 340.064477313209, -12189.8879052326, 22.6823732177793, 101283.129233882
 14300, 339.99375071338, -12194.4048215208, 245.660270499347, 101302.058169473
 14400, 337.591059453277, -12187.7236970268, 572.509177724877, 101287.472046997
 14500, 340.84456973304, -12187.7967557574, 765.891958726387, 101081.36316515
 14600, 335.246644270898, -12189.0768365387, 617.917982674746, 101155.292302847
 14700, 347.978876085696, -12185.4398347526, 1547.27431208136, 101141.352204842
 14800, 335.223284284555, -12190.3147823881, 376.432192868714, 101268.804636805
 14900, 346.008492640893, -12189.2119376159, 560.833261818423, 101190.526649982
 15000, 343.918773204548, -12186.3118696226, 158.24259311787, 101321.806658878
 15100, 337.608083419986, -12190.3164208243, -3.33935873912035, 101316.840367152
 15200, 346.156311688659, -12187.6450644974, -462.47288078555, 101453.064750329
 15300, 338.712562799419, -12183.8153928477, -246.190599762892, 101423.589555305
 15400, 343.196573641502, -12186.795671402, -207.799870772301, 101366.300628211
 15500, 351.000072204432, -12188.0277201014, -873.415553691101, 101510.731706294
 15600, 346.901105216751, -12182.85234785, -743.555924477988, 101508.414787008
 15700, 345.210491707257, -12187.8745226058, -236.478941224785, 101356.544288494
 15800, 331.588693421259, -12187.9155369422, -369.688062424702, 101462.485554015
 15900, 345.094059906916, -12187.4737314864, -301.54774633955, 101424.530025907
 16000, 354.744763864506, -12184.0686003287, -9.13331778513602, 101320.647425301
 16100, 344.838952603732, -12187.2024820458, 63.1947687006918, 101407.368997877
 16200, 345.509551773248, -12183.0460429503, 364.118011680399, 101293.289080402
 16300, 350.398107925338, -12181.4993738905, 682.037849372839, 101332.413725771
 16400, 342.813684047971, -12186.3599412908, 219.296950058906, 101263.009532605
 16500, 357.09185511266, -12181.4169722458, 162.6914882965, 101323.441110174
 16600, 343.030127525216, -12185.8950804622, 991.838721391113, 101274.602818509
 16700, 351.596316397607, -12182.7192114085, 521.977235268482, 101219.522859625
 16800, 351.85665540363, -12185.5665889896, 226.307083314852, 101333.491064704
 16900, 343.301400238332, -12183.7271975493, 436.96262564697, 101219.827166623
 17000, 346.171324994286, -12182.940340221, 1.49302442902249, 101376.318755212
 17100, 356.957935271806, -12183.1874653072, -375.603495741366, 101530.341809244
 17200, 348.946123841176, -12182.5270116071, -437.270804992296, 101388.636164023
 17300, 362.982557165062, -12179.0462503051, -489.424641950306, 101501.71319468
 17400, 353.117116915491, -12186.1955714329, -1267.61831278192, 101616.507885881
 17500, 350.625143393471, -12180.6802895463, -634.196271614502, 101509.293247577
 17600, 350.558189648443, -12185.668992291, -1316.96871593257, 101625.757844525
 17700, 350.630692456295, -12179.7487982006, -503.349275495287, 101377.912262817
 17800, 354.142683078772, -12183.4442852456, -429.997397369471, 101508.305949466
 17900, 361.480752463111, -12178.1913048365, -304.162219968808, 101542.234439997
 18000, 358.373838505052, -12179.0135691453, 41.5773013532778, 101325.407469123
